long,lat,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsb,anlnr,anlaegstyp,anlaegsbet,dateringsk,datering,fra_aar,til_aar,kommunenav,kommunenr,sevaerdigh,url
10.53443535,56.14979067,45398,140506,17,,,Vængesø I,Beretningsnavn,2,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45398/
10.53443535,56.14979067,45398,140506,17,,,Vængesø I,Beretningsnavn,3,3188,Skaldynge,BXXX,Bronzealder,-1700,-501,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45398/
10.53562771,56.14820333,45399,140506,18,,,Vængesø I,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45399/
10.55004546,56.14406055,45400,140506,19,,,Skovgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45400/
10.55004546,56.14406055,45400,140506,19,,,Skovgaard,"Ejendom, gård, hus",2,3188,Skaldynge,AXXX,Stenalder,-4300,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45400/
10.44034983,56.18744982,45465,140509,22,,,Tillerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45465/
10.45501743,56.19777344,45470,140509,35,,,Tved,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45470/
10.43488787,56.21854982,45474,140509,31,,,Tved Øhoved,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45474/
10.21036676,56.54374982,46173,140609,38,,,Skalmstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46173/
10.21126343,56.54279768,46174,140609,39,,,Skalmstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-12800,-3951,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46174/
10.20648718,56.54705804,46175,140609,40,,,Horsli Bakker,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46175/
10.08808596,56.68292932,46259,140701,14,,,Ballegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46259/
10.08971384,56.6839034,46260,140701,15,,,Ballegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46260/
10.06748999,56.68425747,46293,140701,46,,,Assens,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46293/
10.05949868,56.6886023,46294,140701,46,A,,Assens,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46294/
10.10214426,56.6875137,46297,140701,49,,,Blæsborg,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46297/
9.831752449,56.64654056,46436,140703,48,,,Hegedal,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46436/
9.984466354,56.65806841,46518,140705,200,,,Knudshoved,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46518/
9.993958327,56.65860399,46528,140705,188,,,Maren Mølle,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46528/
10.02049505,56.66988962,46689,140706,174,A,,Fladbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46689/
9.926827903,56.64524445,46690,140706,175,,171337,Marcilleborg Mark,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46690/
10.00277852,56.66516387,46711,140706,201,,,Hou,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46711/
10.01167038,56.65357384,46716,140706,207,,,Hou,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46716/
9.772782106,56.62411817,46768,140707,50,,,Fyrkat,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46768/
9.875969739,56.6215034,46875,140709,48,,,Skjellerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-100,0,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46875/
9.875969739,56.6215034,46875,140709,48,,,Skjellerup,"Bebyggelse, havne og industrianlæg",2,3188,Skaldynge,CXXX,Jernalder,-500,0,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46875/
9.843426409,56.63620192,46880,140709,53,,,Ørnedal,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46880/
9.927290349,56.6042589,46969,140711,42,A,,Hovgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/46969/
10.31320131,56.58773924,47144,140803,18,,,Ringvang,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47144/
10.27800835,56.57023463,47145,140803,19,,,Holbækgaards Skov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-12800,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47145/
10.23890067,56.51803232,47148,140804,3,,,Voer,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47148/
10.19662677,56.48452822,47167,140901,6,,,Østrup Skov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47167/
10.21456375,56.53157923,47277,140907,15,,,Mellerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47277/
10.14489521,56.44640736,47456,141002,43,,,Kodalen,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47456/
10.13971724,56.44522405,47457,141002,44,,,Volkmølle,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-12800,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47457/
10.57275991,56.37124974,47627,141007,37,,,Koed,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47627/
10.58119585,56.37046852,47701,141007,109,,,Kolind Bro,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/47701/
10.55792573,56.36840884,48504,141107,9,,,Ballebakken,"Landskab, herunder vådområde",3,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/48504/
10.09096921,56.15016894,49343,150301,5,,,Volbæk,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49343/
10.09096921,56.15016894,49343,150301,5,,,Volbæk,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49343/
10.1757613,56.14933769,49534,150310,5,,,Åby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49534/
10.2349514,56.03181403,49689,150405,12,,,Lillenor,Farvandsområde,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49689/
10.22969458,56.02698734,49690,150405,13,,,Malling,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49690/
10.25440989,56.02710699,49691,150405,14,,,Noret,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49691/
10.22316381,56.01125558,49695,150405,19,,,Flynderhage,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49695/
10.40558916,55.95961095,49808,150412,2,,,Tunø,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-5700,-3951,Odder,727,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49808/
10.15942329,56.1397339,49819,150413,34,,,Eskelund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-6401,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49819/
10.15942329,56.1397339,49819,150413,34,,,Eskelund,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-6400,-5401,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49819/
10.15942329,56.1397339,49819,150413,34,,,Eskelund,Uspecificeret,3,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Århus,751,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49819/
9.88844443,55.87099258,51472,160303,5,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51472/
9.876063146,55.87614907,51476,160303,1,,,Nørrestrand,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-3950,-2351,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51476/
9.877684652,55.87505029,51477,160303,2,,,Nørrestrand,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-3950,-3301,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51477/
9.879385066,55.87532569,51478,160303,3,,,Nordstrand,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51478/
9.89101927,55.86897921,51484,160303,6,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51484/
9.892768097,55.86649554,51485,160303,7,,,Horsens,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51485/
9.894033241,55.86592028,51486,160303,8,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51486/
9.894672873,55.86454985,51487,160303,9,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51487/
9.819965621,55.88543987,51500,160303,22,,,Bygholm Enge,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51500/
9.894729808,55.86563667,51504,160303,27,,,Næsset,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-100,0,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51504/
9.871089717,55.87888896,53112,160506,49,,,Westerby 762,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53112/
9.884825694,55.87982435,53115,160506,53,,,Nørrestrand,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-12800,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53115/
10.01247481,55.86972069,53172,160508,1,,,Brigsted,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,1,174,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53172/
10.01742657,55.87635614,53173,160508,2,,,Brigsted,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53173/
10.02371464,55.87842461,53209,160508,36,,,Brigsted,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53209/
9.899479452,55.87341042,53339,160512,2,,,Stensballe,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53339/
9.950309665,55.85927183,53350,160512,13,,,Stensballegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53350/
9.893479151,55.87241179,53351,160512,3,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53351/
9.893150806,55.87133592,53352,160512,4,,,Hessellund teglværk,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-12800,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53352/
9.896567996,55.86774387,53353,160512,5,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53353/
9.898148104,55.86696859,53354,160512,6,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53354/
9.899990422,55.86647891,53355,160512,7,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53355/
9.902419034,55.86577824,53356,160512,8,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53356/
9.904691248,55.86453954,53357,160512,9,,,Stensballe Sund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53357/
9.914780853,55.86008008,53358,160512,10,,,Husodde,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53358/
9.928429382,55.86093037,53359,160512,11,,,Stensballegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53359/
9.929315261,55.86122919,53360,160512,12,,,Stensballegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53360/
9.96614563,55.87420829,53364,160512,15,,,Haldrup Fælled,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53364/
9.924407991,55.88670398,53371,160512,20,,,Fuglsbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53371/
9.717187473,55.70065807,55414,170111,55,,,Rohden,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,1,374,Hedensted,766,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55414/
9.902900769,55.84107364,55432,170112,20,,,Boller Nederskov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55432/
9.909715911,55.83954983,55433,170112,21,,,Boller Nederskov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55433/
9.912887364,55.83860084,55434,170112,22,,,Boller Nederskov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55434/
9.46502629,55.57332418,55495,170201,14,,,Almind,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55495/
9.589077829,55.51794238,55567,170202,36,,,Hovens Odde,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55567/
9.588760045,55.5168117,55569,170202,38,,,Hovens Odde,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55569/
9.584018189,55.51529782,55570,170202,39,,,Hovens Odde,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,-100,0,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55570/
9.359029483,55.50297225,55573,170203,3,,,Ejstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,OXXX,Oldtid,-9000,1066,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55573/
9.477182109,55.48880306,55640,170205,12,,,Kolding,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55640/
9.581203731,55.50914696,55652,170206,10,,,Nørre Bjært,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55652/
9.581203731,55.50914696,55652,170206,10,,,Nørre Bjært,Uspecificeret,2,3188,Skaldynge,CXXX,Jernalder,-500,1066,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55652/
9.58475715,55.49783492,55661,170206,19,,,Drejens Odde,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55661/
9.565551021,55.51406351,55662,170206,20,,,Eltang Vig,Farvandsområde,1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55662/
9.576994805,55.50934656,55664,170206,53,,,Elviggård,"Ejendom, gård, hus",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/55664/
9.60505848,55.5138479,56001,170304,78,,,Skærbæk,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,374,Fredericia,607,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/56001/
9.606318217,55.5133834,56002,170304,79,,,Skærbæk,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Fredericia,607,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/56002/
9.607681507,55.51347549,56003,170304,80,,,Skærbæk,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-100,50,Fredericia,607,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/56003/
9.814709048,55.88635531,56242,170403,126,,,Hansted Ådal,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Horsens,615,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/56242/
9.556742585,55.6988121,56642,170507,4,,,Vindingland,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,1,174,Vejle,630,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/56642/
9.538570282,55.48764107,57146,170701,44,,,Bjergegård,"Ejendom, gård, hus",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/57146/
9.537605361,55.48767227,57147,170701,45,,,Bjergegård,"Ejendom, gård, hus",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/57147/
9.58222619,55.3722512,57196,170702,49,,,Bæklund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/57196/
9.566733837,55.49166549,57309,170703,79,,,Løger Odde,"Landskab, herunder vådområde",1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Kolding,621,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/57309/
9.585390682,55.70687373,58474,170807,8,,,Bredballe,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Vejle,630,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/58474/
9.606810956,55.70688664,58475,170807,9,,,Bredballe,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,1066,Vejle,630,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/58475/
8.756884367,56.48857757,61829,180201,129,,,Landting Mark,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Holstebro,661,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/61829/
8.609390972,56.49720321,67092,180514,46,,,Struer,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Struer,671,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/67092/
8.578271261,56.48823391,67162,180514,114,,,Struergård,"Ejendom, gård, hus",1,3188,Skaldynge,CXXX,Jernalder,-500,0,Struer,671,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/67162/
8.533925476,56.5011565,70572,180713,142,,,Rosenborg,Uspecificeret,4,3188,Skaldynge,CXXX,Jernalder,-500,1066,Struer,671,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/70572/
9.473371519,55.17685127,82504,200306,152,,,Kjestrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82504/
9.484693728,55.17305956,82516,200306,153,,,Kjestrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82516/
9.488465045,55.17075303,82517,200306,154,,,Kjestrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,1,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82517/
9.499165684,55.15012221,82596,200306,234,,,Sønderballe,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82596/
9.480360324,55.13124565,82635,200306,273,,,Sønderballe,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82635/
9.475003266,55.17410413,82653,200306,293,,,Slibsø,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82653/
9.469270463,55.17794546,82655,200306,295,,,Slibsø,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,1,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82655/
9.492415578,55.1690118,82722,200309,27,,,Sønder Vilstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82722/
9.495478692,55.16662703,82727,200309,32,,,Sønder Vilstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82727/
9.496370416,55.16638077,82728,200309,33,,,Sønder Vilstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-500,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82728/
9.499613723,55.16463319,82844,200309,150,,,Slibsø,Uspecificeret,1,3188,Skaldynge,CXXX,Jernalder,-500,374,Haderslev,510,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/82844/
8.725013973,55.17371157,83828,210102,2,,,Astrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Tønder,550,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/83828/
